qtr  clock   playerid    playername  description passing_yds rushing_yds receiving_yds   receiving_rec   passing_tds rushing_tds receiving_tds
1	11:27	00-0027966	M.Ingram	(11:27) M.Ingram left guard to CIN 32 for 2 yards (B.Thompson).	0	2	0	0	0	0	0
1	11:22	00-0023500	F.Gore	(11:22) F.Gore right tackle to NYG 39 for 3 yards (M.Herzlich, D.Kennard).	0	3	0	0	0	0	0
1	11:19	00-0026498	M.Stafford	(11:19) (Shotgun) M.Stafford pass short left to G.Tate to DET 28 for 11 yards (A.Cromartie).	11	0	0	0	0	0	0
1	11:19	00-0027891	G.Tate	(11:19) (Shotgun) M.Stafford pass short left to G.Tate to DET 28 for 11 yards (A.Cromartie).	0	0	11	1	0	0	0
1	11:16	00-0028012	R.Mallett	(11:16) (Shotgun) R.Mallett pass deep right to D.Hopkins to CLE 47 for 41 yards (B.Skrine).	41	0	0	0	0	0	0
1	11:16	00-0030564	D.Hopkins	(11:16) (Shotgun) R.Mallett pass deep right to D.Hopkins to CLE 47 for 41 yards (B.Skrine).	0	0	41	1	0	0	0
1	11:15	00-0029137	A.Jeffery	(11:15) C.Leno reported in as eligible.  J.Cutler pass short left to A.Jeffery pushed ob at CHI 34 for 10 yards (X.Rhodes).	0	0	10	1	0	0	0
1	11:15	00-0024226	J.Cutler	(11:15) C.Leno reported in as eligible.  J.Cutler pass short left to A.Jeffery pushed ob at CHI 34 for 10 yards (X.Rhodes).	10	0	0	0	0	0	0
1	11:15	00-0031391	T.Mason	(11:15) T.Mason right guard to DEN 16 for 4 yards (B.Marshall, D.Ware).	0	4	0	0	0	0	0
1	11:10	00-0029701	R.Tannehill	(11:10) (Shotgun) R.Tannehill pass short left to B.Hartline to BUF 33 for 7 yards (S.Gilmore).	7	0	0	0	0	0	0
1	11:10	00-0027077	B.Hartline	(11:10) (Shotgun) R.Tannehill pass short left to B.Hartline to BUF 33 for 7 yards (S.Gilmore).	0	0	7	1	0	0	0
1	11:06	00-0020531	D.Brees	(11:06) (Shotgun) D.Brees pass short middle to J.Graham to CIN 19 for 13 yards (R.Nelson) [C.Dunlap]. Pass 13, YAC 0	13	0	0	0	0	0	0
1	11:06	00-0027696	J.Graham	(11:06) (Shotgun) D.Brees pass short middle to J.Graham to CIN 19 for 13 yards (R.Nelson) [C.Dunlap]. Pass 13, YAC 0	0	0	13	1	0	0	0
1	11:04	00-0026153	J.Stewart	(11:04) (Shotgun) J.Stewart up the middle to ATL 44 for 4 yards (M.Goodman; J.Bartu).	0	4	0	0	0	0	0
